rgn_id,year,score,
157,2013,0.765422487,
157,2014,0.761803739,
157,2015,0.758184991,
157,2016,0.754566242,
157,2017,0.750947494,
157,2018,0.747328746,
157,2019,0.743709998,
157,2020,0.74009125,
157,2021,0.736472502,
157,2022,0.732853754,
158,2012,0.774500188,
158,2013,0.77130909,
158,2014,0.768117991,
158,2015,0.764926892,
158,2016,0.761735794,
158,2017,0.758544695,
158,2018,0.755353596,
158,2019,0.752162498,
158,2020,0.748971399,
158,2021,0.745780301,
158,2022,0.742589202,
159,2012,0.756493756,
159,2013,0.753616501,
159,2014,0.750739245,
159,2015,0.74786199,
159,2016,0.744984735,
159,2017,0.74210748,
159,2018,0.739230225,
159,2019,0.73635297,
159,2020,0.733475715,
159,2021,0.73059846,
159,2022,0.727721205,
161,2012,0.777374699,
161,2013,0.774375004,
161,2014,0.771375309,
161,2015,0.768375614,
161,2016,0.765375919,
161,2017,0.762376224,
161,2018,0.759376529,
161,2019,0.756376834,
161,2020,0.753377139,
161,2021,0.750377445,
161,2022,0.74737775,
162,2012,0.773112178,
162,2013,0.773848686,
162,2014,0.774585195,
162,2015,0.775321704,
162,2016,0.776058213,
162,2017,0.776794722,
162,2018,0.777531231,
162,2019,0.77826774,
162,2020,0.779004248,
162,2021,0.779740757,
162,2022,0.780477266,
163,2012,0.793393713,
163,2013,0.791733611,
163,2014,0.79007351,
163,2015,0.788413408,
163,2016,0.786753307,
163,2017,0.785093205,
163,2018,0.783433104,
163,2019,0.781773002,
163,2020,0.780112901,
163,2021,0.778452799,
163,2022,0.776792697,
164,2012,0.868170687,
164,2013,0.865063723,
164,2014,0.861956758,
164,2015,0.858849793,
164,2016,0.855742829,
164,2017,0.852635864,
164,2018,0.849528899,
164,2019,0.846421935,
164,2020,0.84331497,
164,2021,0.840208005,
164,2022,0.837101041,
166,2012,0.833205909,
166,2013,0.829879969,
166,2014,0.826554029,
166,2015,0.823228089,
166,2016,0.819902149,
166,2017,0.81657621,
166,2018,0.81325027,
166,2019,0.80992433,
166,2020,0.80659839,
166,2021,0.80327245,
166,2022,0.79994651,
167,2012,0.824282186,
167,2013,0.820656411,
167,2014,0.817030636,
167,2015,0.813404861,
167,2016,0.809779086,
167,2017,0.806153311,
167,2018,0.802527536,
167,2019,0.798901761,
167,2020,0.795275986,
167,2021,0.791650211,
167,2022,0.788024436,
168,2012,0.822422377,
168,2013,0.81861191,
168,2014,0.814801442,
168,2015,0.810990974,
168,2016,0.807180507,
168,2017,0.803370039,
168,2018,0.799559571,
168,2019,0.795749104,
168,2020,0.791938636,
168,2021,0.788128169,
168,2022,0.784317701,
169,2012,0.81461015,
169,2013,0.811038137,
169,2014,0.807466124,
169,2015,0.80389411,
169,2016,0.800322097,
169,2017,0.796750084,
169,2018,0.793178071,
169,2019,0.789606058,
169,2020,0.786034045,
169,2021,0.782462032,
169,2022,0.778890018,
171,2012,0.7735398,
171,2013,0.771103138,
171,2014,0.768666476,
171,2015,0.766229814,
171,2016,0.763793152,
171,2017,0.76135649,
171,2018,0.758919828,
171,2019,0.756483166,
171,2020,0.754046505,
171,2021,0.751609843,
171,2022,0.749173181,
172,2012,0.752077475,
172,2013,0.751059244,
172,2014,0.750041014,
172,2015,0.749022784,
172,2016,0.748004554,
172,2017,0.746986324,
172,2018,0.745968093,
172,2019,0.744949863,
172,2020,0.743931633,
172,2021,0.742913403,
172,2022,0.741895173,
173,2012,0.702316428,
173,2013,0.700403634,
173,2014,0.69849084,
173,2015,0.696578046,
173,2016,0.694665252,
173,2017,0.692752458,
173,2018,0.690839664,
173,2019,0.68892687,
173,2020,0.687014076,
173,2021,0.685101282,
173,2022,0.683188488,
174,2012,0.944680803,
174,2013,0.941325804,
174,2014,0.937970805,
174,2015,0.934615806,
174,2016,0.931260807,
174,2017,0.927905808,
174,2018,0.924550809,
174,2019,0.921195811,
174,2020,0.917840812,
174,2021,0.914485813,
174,2022,0.911130814,
175,2012,0.857621312,
175,2013,0.855034468,
175,2014,0.852447624,
175,2015,0.84986078,
175,2016,0.847273936,
175,2017,0.844687092,
175,2018,0.842100248,
175,2019,0.839513405,
175,2020,0.836926561,
175,2021,0.834339717,
175,2022,0.831752873,
176,2012,0.850305557,
176,2013,0.847718111,
176,2014,0.845130665,
176,2015,0.84254322,
176,2016,0.839955774,
176,2017,0.837368329,
176,2018,0.834780883,
176,2019,0.832193437,
176,2020,0.829605992,
176,2021,0.827018546,
176,2022,0.8244311,
177,2012,0.825301328,
177,2013,0.822759298,
177,2014,0.820217269,
177,2015,0.817675239,
177,2016,0.815133209,
177,2017,0.81259118,
177,2018,0.81004915,
177,2019,0.80750712,
177,2020,0.804965091,
177,2021,0.802423061,
177,2022,0.799881031,
178,2012,0.938205479,
178,2013,0.934968442,
178,2014,0.931731406,
178,2015,0.928494369,
178,2016,0.925257332,
178,2017,0.922020296,
178,2018,0.918783259,
178,2019,0.915546223,
178,2020,0.912309186,
178,2021,0.909072149,
178,2022,0.905835113,
179,2012,0.786390233,
179,2013,0.781657838,
179,2014,0.776925444,
179,2015,0.772193049,
179,2016,0.767460654,
179,2017,0.762728259,
179,2018,0.757995865,
179,2019,0.75326347,
179,2020,0.748531075,
179,2021,0.74379868,
179,2022,0.739066286,
180,2012,0.811548969,
180,2013,0.808053195,
180,2014,0.80455742,
180,2015,0.801061646,
180,2016,0.797565871,
180,2017,0.794070096,
180,2018,0.790574322,
180,2019,0.787078547,
180,2020,0.783582773,
180,2021,0.780086998,
180,2022,0.776591223,
181,2012,0.788197396,
181,2013,0.784222662,
181,2014,0.780247927,
181,2015,0.776273192,
181,2016,0.772298457,
181,2017,0.768323723,
181,2018,0.764348988,
181,2019,0.760374253,
181,2020,0.756399519,
181,2021,0.752424784,
181,2022,0.748450049,
182,2012,0.744854164,
182,2013,0.739555477,
182,2014,0.73425679,
182,2015,0.728958103,
182,2016,0.723659416,
182,2017,0.718360729,
182,2018,0.713062042,
182,2019,0.707763355,
182,2020,0.702464668,
182,2021,0.697165981,
182,2022,0.691867294,
183,2012,0.777629762,
183,2013,0.772742064,
183,2014,0.767854367,
183,2015,0.762966669,
183,2016,0.758078971,
183,2017,0.753191274,
183,2018,0.748303576,
183,2019,0.743415879,
183,2020,0.738528181,
183,2021,0.733640484,
183,2022,0.728752786,
184,2012,0.704616265,
184,2013,0.698346516,
184,2014,0.692076767,
184,2015,0.685807018,
184,2016,0.67953727,
184,2017,0.673267521,
184,2018,0.666997772,
184,2019,0.660728024,
184,2020,0.654458275,
184,2021,0.648188526,
184,2022,0.641918777,
185,2012,0.645792384,
185,2013,0.637972773,
185,2014,0.630153162,
185,2015,0.62233355,
185,2016,0.614513939,
185,2017,0.606694328,
185,2018,0.598874717,
185,2019,0.591055106,
185,2020,0.583235495,
185,2021,0.575415884,
185,2022,0.567596273,
186,2012,0.740754047,
186,2013,0.735159474,
186,2014,0.729564901,
186,2015,0.723970328,
186,2016,0.718375755,
186,2017,0.712781182,
186,2018,0.707186609,
186,2019,0.701592036,
186,2020,0.695997463,
186,2021,0.69040289,
186,2022,0.684808317,
187,2012,0.769935249,
187,2013,0.764620876,
187,2014,0.759306502,
187,2015,0.753992129,
187,2016,0.748677756,
187,2017,0.743363382,
187,2018,0.738049009,
187,2019,0.732734636,
187,2020,0.727420263,
187,2021,0.722105889,
187,2022,0.716791516,
188,2012,0.826330643,
188,2013,0.822100872,
188,2014,0.8178711,
188,2015,0.813641329,
188,2016,0.809411557,
188,2017,0.805181785,
188,2018,0.800952014,
188,2019,0.796722242,
188,2020,0.792492471,
188,2021,0.788262699,
188,2022,0.784032927,
189,2012,0.939849865,
189,2013,0.936264255,
189,2014,0.932678645,
189,2015,0.929093035,
189,2016,0.925507425,
189,2017,0.921921815,
189,2018,0.918336205,
189,2019,0.914750595,
189,2020,0.911164985,
189,2021,0.907579375,
189,2022,0.903993765,
190,2012,0.868443572,
190,2013,0.86420134,
190,2014,0.859959108,
190,2015,0.855716876,
190,2016,0.851474644,
190,2017,0.847232412,
190,2018,0.84299018,
190,2019,0.838747948,
190,2020,0.834505716,
190,2021,0.830263484,
190,2022,0.826021252,
191,2012,0.861158375,
191,2013,0.857899497,
191,2014,0.854640619,
191,2015,0.851381742,
191,2016,0.848122864,
191,2017,0.844863987,
191,2018,0.841605109,
191,2019,0.838346231,
191,2020,0.835087354,
191,2021,0.831828476,
191,2022,0.828569598,
192,2012,0.878090095,
192,2013,0.874994536,
192,2014,0.871898976,
192,2015,0.868803417,
192,2016,0.865707858,
192,2017,0.862612298,
192,2018,0.859516739,
192,2019,0.856421179,
192,2020,0.85332562,
192,2021,0.850230061,
192,2022,0.847134501,
193,2012,0.783631162,
193,2013,0.780013492,
193,2014,0.776395822,
193,2015,0.772778152,
193,2016,0.769160483,
193,2017,0.765542813,
193,2018,0.761925143,
193,2019,0.758307473,
193,2020,0.754689803,
193,2021,0.751072133,
193,2022,0.747454463,
194,2012,0.785330741,
194,2013,0.781279549,
194,2014,0.777228356,
194,2015,0.773177164,
194,2016,0.769125971,
194,2017,0.765074779,
194,2018,0.761023586,
194,2019,0.756972394,
194,2020,0.752921201,
194,2021,0.748870008,
194,2022,0.744818816,
195,2012,0.776846028,
195,2013,0.773372193,
195,2014,0.769898359,
195,2015,0.766424525,
195,2016,0.76295069,
195,2017,0.759476856,
195,2018,0.756003022,
195,2019,0.752529187,
195,2020,0.749055353,
195,2021,0.745581519,
195,2022,0.742107684,
196,2012,0.782614662,
196,2013,0.77976328,
196,2014,0.776911897,
196,2015,0.774060514,
196,2016,0.771209131,
196,2017,0.768357748,
196,2018,0.765506365,
196,2019,0.762654982,
196,2020,0.759803599,
196,2021,0.756952216,
196,2022,0.754100833,
197,2012,0.80432785,
197,2013,0.801241594,
197,2014,0.798155339,
197,2015,0.795069083,
197,2016,0.791982827,
197,2017,0.788896571,
197,2018,0.785810315,
197,2019,0.782724059,
197,2020,0.779637803,
197,2021,0.776551547,
197,2022,0.773465291,
198,2012,0.777459351,
198,2013,0.775016088,
198,2014,0.772572825,
198,2015,0.770129562,
198,2016,0.767686299,
198,2017,0.765243036,
198,2018,0.762799773,
198,2019,0.76035651,
198,2020,0.757913246,
198,2021,0.755469983,
198,2022,0.75302672,
199,2012,0.765853462,
199,2013,0.762684446,
199,2014,0.759515431,
199,2015,0.756346415,
199,2016,0.7531774,
199,2017,0.750008384,
199,2018,0.746839369,
199,2019,0.743670353,
199,2020,0.740501337,
199,2021,0.737332322,
199,2022,0.734163306,
200,2012,0.740504155,
200,2013,0.73854354,
200,2014,0.736582926,
200,2015,0.734622311,
200,2016,0.732661697,
200,2017,0.730701083,
200,2018,0.728740468,
200,2019,0.726779854,
200,2020,0.72481924,
200,2021,0.722858625,
200,2022,0.720898011,
202,2012,0.851263782,
202,2013,0.848873834,
202,2014,0.846483887,
202,2015,0.84409394,
202,2016,0.841703992,
202,2017,0.839314045,
202,2018,0.836924098,
202,2019,0.83453415,
202,2020,0.832144203,
202,2021,0.829754256,
202,2022,0.827364309,
203,2012,0.833121426,
203,2013,0.829250191,
203,2014,0.825378956,
203,2015,0.82150772,
203,2016,0.817636485,
203,2017,0.81376525,
203,2018,0.809894015,
203,2019,0.806022779,
203,2020,0.802151544,
203,2021,0.798280309,
203,2022,0.794409074,
204,2012,0.853336867,
204,2013,0.848207429,
204,2014,0.843077992,
204,2015,0.837948555,
204,2016,0.832819118,
204,2017,0.827689681,
204,2018,0.822560244,
204,2019,0.817430807,
204,2020,0.81230137,
204,2021,0.807171933,
204,2022,0.802042496,
205,2012,0.871133571,
205,2013,0.868045472,
205,2014,0.864957373,
205,2015,0.861869274,
205,2016,0.858781175,
205,2017,0.855693076,
205,2018,0.852604978,
205,2019,0.849516879,
205,2020,0.84642878,
205,2021,0.843340681,
205,2022,0.840252582,
206,2012,0.862862957,
206,2013,0.859972429,
206,2014,0.857081901,
206,2015,0.854191373,
206,2016,0.851300844,
206,2017,0.848410316,
206,2018,0.845519788,
206,2019,0.84262926,
206,2020,0.839738732,
206,2021,0.836848203,
206,2022,0.833957675,
207,2012,0.870143092,
207,2013,0.86746095,
207,2014,0.864778808,
207,2015,0.862096666,
207,2016,0.859414524,
207,2017,0.856732382,
207,2018,0.85405024,
207,2019,0.851368098,
207,2020,0.848685956,
207,2021,0.846003815,
207,2022,0.843321673,
208,2012,0.854104045,
208,2013,0.850706193,
208,2014,0.84730834,
208,2015,0.843910487,
208,2016,0.840512635,
208,2017,0.837114782,
208,2018,0.833716929,
208,2019,0.830319077,
208,2020,0.826921224,
208,2021,0.823523371,
208,2022,0.820125518,
209,2012,0.87435205,
209,2013,0.87041531,
209,2014,0.866478571,
209,2015,0.862541831,
209,2016,0.858605092,
209,2017,0.854668352,
209,2018,0.850731613,
209,2019,0.846794873,
209,2020,0.842858133,
209,2021,0.838921394,
209,2022,0.834984654,
210,2012,0.810756066,
210,2013,0.808186797,
210,2014,0.805617527,
210,2015,0.803048258,
210,2016,0.800478988,
210,2017,0.797909719,
210,2018,0.79534045,
210,2019,0.79277118,
210,2020,0.790201911,
210,2021,0.787632641,
210,2022,0.785063372,
212,2012,0.773819123,
212,2013,0.771211953,
212,2014,0.768604783,
212,2015,0.765997612,
212,2016,0.763390442,
212,2017,0.760783272,
212,2018,0.758176101,
212,2019,0.755568931,
212,2020,0.752961761,
212,2021,0.75035459,
212,2022,0.74774742,
214,2012,0.797119213,
214,2013,0.791479486,
214,2014,0.785839759,
214,2015,0.780200032,
214,2016,0.774560304,
214,2017,0.768920577,
214,2018,0.76328085,
214,2019,0.757641123,
214,2020,0.752001396,
214,2021,0.746361668,
214,2022,0.740721941,
215,2012,0.906731305,
215,2013,0.904206322,
215,2014,0.90168134,
215,2015,0.899156357,
215,2016,0.896631375,
215,2017,0.894106392,
215,2018,0.891581409,
215,2019,0.889056427,
215,2020,0.886531444,
215,2021,0.884006462,
215,2022,0.881481479,
216,2012,0.859645939,
216,2013,0.856905176,
216,2014,0.854164412,
216,2015,0.851423649,
216,2016,0.848682885,
216,2017,0.845942122,
216,2018,0.843201358,
216,2019,0.840460595,
216,2020,0.837719831,
216,2021,0.834979068,
216,2022,0.832238304,
218,2012,0.812197389,
218,2013,0.81175382,
218,2014,0.811310252,
218,2015,0.810866683,
218,2016,0.810423114,
218,2017,0.809979546,
218,2018,0.809535977,
218,2019,0.809092409,
218,2020,0.80864884,
218,2021,0.808205271,
218,2022,0.807761703,
219,2012,0.791460304,
219,2013,0.79013465,
219,2014,0.788808996,
219,2015,0.787483341,
219,2016,0.786157687,
219,2017,0.784832033,
219,2018,0.783506379,
219,2019,0.782180725,
219,2020,0.780855071,
219,2021,0.779529416,
219,2022,0.778203762,
220,2012,0.880650134,
220,2013,0.878128844,
220,2014,0.875607554,
220,2015,0.873086264,
220,2016,0.870564975,
220,2017,0.868043685,
220,2018,0.865522395,
220,2019,0.863001105,
220,2020,0.860479816,
220,2021,0.857958526,
220,2022,0.855437236,
221,2012,0.892954672,
221,2013,0.890854178,
221,2014,0.888753683,
221,2015,0.886653189,
221,2016,0.884552694,
221,2017,0.8824522,
221,2018,0.880351705,
221,2019,0.87825121,
221,2020,0.876150716,
221,2021,0.874050221,
221,2022,0.871949727,
222,2012,0.924530095,
222,2013,0.92103033,
222,2014,0.917530566,
222,2015,0.914030801,
222,2016,0.910531037,
222,2017,0.907031273,
222,2018,0.903531508,
222,2019,0.900031744,
222,2020,0.89653198,
222,2021,0.893032215,
222,2022,0.889532451,
223,2012,0.782795901,
223,2013,0.781162122,
223,2014,0.779528343,
223,2015,0.777894564,
223,2016,0.776260785,
223,2017,0.774627005,
223,2018,0.772993226,
223,2019,0.771359447,
223,2020,0.769725668,
223,2021,0.768091889,
223,2022,0.76645811,
224,2012,0.746383794,
224,2013,0.747086153,
224,2014,0.747788512,
224,2015,0.748490871,
224,2016,0.74919323,
224,2017,0.749895589,
224,2018,0.750597948,
224,2019,0.751300307,
224,2020,0.752002666,
224,2021,0.752705025,
224,2022,0.753407384,
227,2012,0.835160841,
227,2013,0.831178728,
227,2014,0.827196615,
227,2015,0.823214502,
227,2016,0.819232389,
227,2017,0.815250276,
227,2018,0.811268163,
227,2019,0.80728605,
227,2020,0.803303937,
227,2021,0.799321824,
227,2022,0.795339711,
228,2012,0.831725302,
228,2013,0.827624563,
228,2014,0.823523823,
228,2015,0.819423084,
228,2016,0.815322344,
228,2017,0.811221605,
228,2018,0.807120866,
228,2019,0.803020126,
228,2020,0.798919387,
228,2021,0.794818647,
228,2022,0.790717908,
231,2012,0.858438422,
231,2013,0.856092817,
231,2014,0.853747213,
231,2015,0.851401608,
231,2016,0.849056003,
231,2017,0.846710398,
231,2018,0.844364794,
231,2019,0.842019189,
231,2020,0.839673584,
231,2021,0.83732798,
231,2022,0.834982375,
237,2012,0.869621759,
237,2013,0.867403492,
237,2014,0.865185224,
237,2015,0.862966956,
237,2016,0.860748689,
237,2017,0.858530421,
237,2018,0.856312153,
237,2019,0.854093886,
237,2020,0.851875618,
237,2021,0.84965735,
237,2022,0.847439082,
244,2012,0.825172673,
244,2013,0.821450951,
244,2014,0.817729228,
244,2015,0.814007506,
244,2016,0.810285783,
244,2017,0.806564061,
244,2018,0.802842338,
244,2019,0.799120616,
244,2020,0.795398894,
244,2021,0.791677171,
244,2022,0.787955449,
245,2012,0.83178639,
245,2013,0.827909459,
245,2014,0.824032528,
245,2015,0.820155597,
245,2016,0.816278665,
245,2017,0.812401734,
245,2018,0.808524803,
245,2019,0.804647872,
245,2020,0.800770941,
245,2021,0.79689401,
245,2022,0.793017079,
247,2012,0.84970412,
247,2013,0.846946409,
247,2014,0.844188698,
247,2015,0.841430987,
247,2016,0.838673276,
247,2017,0.835915565,
247,2018,0.833157854,
247,2019,0.830400143,
247,2020,0.827642432,
247,2021,0.824884721,
247,2022,0.822127011,
248,2012,0.855339197,
248,2013,0.855336069,
248,2014,0.85533294,
248,2015,0.855329812,
248,2016,0.855326683,
248,2017,0.855323555,
248,2018,0.855320426,
248,2019,0.855317298,
248,2020,0.855314169,
248,2021,0.855311041,
248,2022,0.855307912,
249,2012,0.863771435,
249,2013,0.863895811,
249,2014,0.864020186,
249,2015,0.864144562,
249,2016,0.864268937,
249,2017,0.864393313,
249,2018,0.864517688,
249,2019,0.864642064,
249,2020,0.864766439,
249,2021,0.864890815,
249,2022,0.86501519,
250,2012,0.832747831,
250,2013,0.829280109,
250,2014,0.825812387,
250,2015,0.822344664,
250,2016,0.818876942,
250,2017,0.815409219,
250,2018,0.811941497,
250,2019,0.808473775,
250,2020,0.805006052,
250,2021,0.80153833,
250,2022,0.798070607,
232,2012,0.755344648,
232,2013,0.749890175,
232,2014,0.744435702,
232,2015,0.738981229,
232,2016,0.733526755,
232,2017,0.728072282,
232,2018,0.722617809,
232,2019,0.717163336,
232,2020,0.711708863,
232,2021,0.70625439,
232,2022,0.700799917,
